index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
39;1;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
40;4;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
41;17;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
42;2;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
43;5;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;17;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
45;8;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
46;17;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;7;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
48;17;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
49;15;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
50;5;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
51;16;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
52;3;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
53;1;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
54;7;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
55;13;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
56;17;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
57;17;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
58;8;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
59;4;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;5;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
61;16;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
62;8;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
63;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
64;16;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
65;8;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
66;14;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
67;13;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
68;15;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
69;13;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;3;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
