index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
51;14;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
52;3;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
53;14;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
54;5;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
55;2;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
56;10;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
57;8;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
58;1;8;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
59;11;5;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
60;10;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
61;1;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
62;2;13;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
63;12;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
64;6;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
65;9;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
66;8;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
67;13;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
68;13;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
69;12;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
70;9;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
71;4;9;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
72;8;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
73;7;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
74;3;14;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
75;13;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
76;1;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
77;4;9;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
78;4;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
79;11;5;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
80;12;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
