index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
25;16;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
26;17;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;12;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
28;1;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
29;8;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;12;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
31;8;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
32;13;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
33;12;18;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
34;18;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
35;8;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
36;13;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
37;4;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;2;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
39;16;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
40;5;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
41;15;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;9;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
43;6;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
44;9;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
45;13;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
46;15;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
47;15;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
48;16;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
49;18;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
50;14;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
51;4;18;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
52;6;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
53;14;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
54;9;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
55;9;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
56;8;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
57;5;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
58;3;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
59;7;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
60;5;12;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
61;12;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
62;1;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
63;18;13;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
64;3;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
65;5;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
66;7;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
67;13;18;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
68;9;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
69;11;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
70;1;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
71;5;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
72;16;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
73;1;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
74;16;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
75;6;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
76;18;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
77;9;16;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
78;12;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
79;11;16;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
80;9;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
81;2;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
82;6;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
83;7;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
84;16;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
85;9;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
86;17;12;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
87;15;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
88;15;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
89;3;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
90;16;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
91;17;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
92;6;13;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
93;10;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
94;17;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
95;9;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
96;10;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
97;1;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
98;16;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
99;14;13;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
100;13;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
