index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
69;12;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
70;5;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
71;11;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
72;1;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
73;16;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
74;15;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
75;1;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
76;3;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
77;2;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
78;3;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
79;1;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
80;15;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
81;1;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
82;8;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
83;9;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
84;6;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
85;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
86;2;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
87;3;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
88;2;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
89;2;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
90;11;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
91;12;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
92;3;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
93;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
94;1;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
95;14;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
96;13;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
97;13;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
98;9;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
99;5;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
100;1;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
