index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
46;16;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;7;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
48;5;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
49;17;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
50;11;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
51;1;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
52;3;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
53;14;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
54;12;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
55;3;18;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
56;10;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
57;8;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
58;9;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
59;14;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
60;13;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
61;8;14;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
62;16;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
63;3;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
64;13;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
65;10;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
66;1;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
67;3;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
68;2;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
69;16;17;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
70;5;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
71;9;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
72;9;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
73;10;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
74;3;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
75;11;17;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
76;6;9;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
77;18;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
78;5;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
79;10;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
80;11;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
