index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
28;4;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;2;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
30;12;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
31;5;10;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
32;9;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;3;4;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
34;1;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
35;1;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;3;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
37;1;5;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
38;4;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
39;10;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
40;5;6;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
41;3;10;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
42;9;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
43;9;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
44;2;13;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
45;13;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
46;12;3;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
47;14;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
48;11;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
49;10;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
50;14;6;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
51;10;7;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
52;7;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
53;7;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
54;8;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
55;2;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
56;7;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
57;3;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
58;9;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
59;11;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
60;10;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
61;11;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
62;1;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
63;2;14;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
64;6;2;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
65;12;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
66;13;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
67;7;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
68;7;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
69;14;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;9;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
71;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
72;6;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
73;10;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
74;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
75;11;7;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
76;14;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
77;12;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
78;5;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
79;4;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
80;9;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
