index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
61;2;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
62;4;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
63;6;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
64;4;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
65;4;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
66;4;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
67;6;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
68;5;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
69;3;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;2;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
71;4;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
72;6;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
73;2;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
74;3;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
75;5;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
76;6;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
77;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
78;4;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
79;4;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
80;1;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
81;1;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
82;5;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
83;6;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
84;1;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
85;6;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
86;1;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
87;4;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
88;3;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
89;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
90;1;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
