index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
35;6;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;6;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
37;5;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;7;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
39;13;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
40;15;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;8;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
42;7;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
43;6;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
44;16;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
45;6;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
46;6;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;3;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
48;8;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
49;14;3;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
50;13;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
51;16;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
52;9;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
53;1;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
54;5;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
55;2;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
56;3;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
57;9;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
58;10;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
59;7;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
60;18;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
61;5;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
62;8;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
63;6;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
64;2;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
65;10;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
66;12;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
67;17;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
68;10;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
69;15;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
70;10;18;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
