index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
60;10;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
61;18;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
62;16;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
63;10;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
64;11;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
65;12;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
66;1;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
67;6;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
68;1;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
69;13;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
70;17;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
71;18;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
72;17;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
73;4;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
74;13;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
75;6;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
76;9;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
77;4;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
78;10;17;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
79;16;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
80;15;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
