index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
59;5;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
60;12;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
61;3;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
62;13;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
63;14;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
64;6;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
65;1;4;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
66;9;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
67;13;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
68;12;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
69;1;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
70;8;1;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
