index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
40;17;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
41;16;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
42;14;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
43;17;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;7;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
45;13;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
46;17;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
47;13;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
48;12;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
49;11;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
50;11;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
51;6;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
52;4;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
53;4;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
54;15;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
55;7;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
56;3;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
57;2;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
58;17;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
59;6;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
60;16;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
61;15;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
62;1;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
63;8;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
64;6;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
65;17;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
66;14;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
67;13;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
68;14;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
69;6;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;1;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
71;4;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
72;2;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
73;3;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
74;12;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
75;11;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
76;16;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
77;12;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
78;2;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
79;17;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
80;15;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
81;2;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
82;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
83;1;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
84;5;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
85;16;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
86;11;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
87;9;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
88;15;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
89;13;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
90;7;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
