index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
24;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;5;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;1;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;3;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;6;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
29;4;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
30;6;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;1;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
32;6;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
33;3;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;3;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;5;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
36;6;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;4;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
38;5;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
39;3;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
40;6;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;5;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
42;2;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
43;2;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
44;6;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;4;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
46;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
47;6;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
48;3;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
49;4;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
50;3;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
51;2;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
52;3;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
53;1;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
54;4;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
55;2;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
56;1;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
57;1;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
58;6;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
59;3;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
60;2;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
61;5;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
62;5;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
63;3;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
64;4;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
65;3;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
66;3;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
67;5;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
68;1;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
69;6;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
