index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
26;5;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;14;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;8;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;12;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
30;16;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
31;17;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
32;10;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;8;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;14;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
35;16;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;9;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;6;17;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
38;8;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
39;9;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
40;7;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
41;7;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
42;17;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;14;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
44;10;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
45;4;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
46;2;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
47;5;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
48;3;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
49;15;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
50;7;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
51;4;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
52;15;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
53;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
54;8;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
55;4;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
56;5;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
57;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
58;3;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
59;10;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
60;3;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
61;9;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
62;13;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
63;18;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
64;9;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
65;14;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
66;18;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
67;5;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
68;17;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
69;18;13;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
70;5;18;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
71;14;4;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
72;5;12;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
73;3;14;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
74;16;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
75;14;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
76;10;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
77;3;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
78;3;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
79;12;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
80;2;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
81;4;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
82;13;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
83;16;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
84;14;18;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
85;5;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
86;7;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
87;10;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
88;12;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
89;9;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
90;6;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
