index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
35;4;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;16;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
37;14;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;11;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;1;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
40;8;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
41;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
42;16;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
43;1;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
44;12;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
45;3;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
46;17;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
47;1;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
48;10;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
49;6;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;17;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
51;12;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
52;13;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
53;3;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
54;8;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
55;15;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
56;16;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
57;3;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
58;7;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
59;11;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;7;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
61;2;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
62;1;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
63;4;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
64;5;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
65;5;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
66;7;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
67;6;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
68;10;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
69;15;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
70;4;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
71;2;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
72;8;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
73;5;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
74;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
75;12;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
76;8;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
77;16;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
78;3;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
79;9;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
80;8;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
